emp_id,firstname,lastname,startdate,exitdate,title,supervisor,businessunit,employeestatus,employeetype,payzone,employeeclassificationtype,terminationdescription,departmenttype,division,dob,state,jobfunctiondescription,gendercode,locationcode,racedesc,maritaldesc,performance_score,current_rating,is_active
1215,Xander,Savage,2020-02-13,,Production Technician II,Daniel Benson,PL,Active,Contract,Zone C,Temporary,Active,Production       ,Aerial,,MA,Laborer,Female,79625,Asian,Widowed,Fully Meets,3,True
1216,Marc,Crosby,2023-02-15,2023-03-09,Production Technician I,Andrea Smith,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Rock stage better east bad view.,Production       ,General - Con,,MA,Technician,Female,11159,Black,Single,Fully Meets,3,False
1217,Marques,Zimmerman,2019-12-03,2021-08-31,Production Technician I,Joshua Johns,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,First choose again themselves thing however.,Production       ,Wireline Construction,,MA,Vp,Male,52300,Asian,Single,Fully Meets,3,False
1218,Livia,Salazar,2018-12-31,,Production Technician I,Robert Watts,WBL,Active,Full-Time,Zone B,Temporary,Active,Production       ,General - Con,,MA,Locator,Female,32620,Black,Married,Fully Meets,3,True
1219,Alana,Choi,2020-01-16,2021-02-09,Production Technician I,Kelly Tate,BPC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Develop think capital player campaign prepare.,Production       ,Engineers,,MA,Engineer,Female,83986,Hispanic,Married,Fully Meets,3,False
1220,Levi,Lawson,2018-11-20,2020-02-09,Production Technician I,Terry Flores,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Center positive their garden industry.,Production       ,Executive,,MA,Vp,Female,89298,Asian,Single,Fully Meets,3,False
1221,Kane,Black,2022-11-11,2023-07-03,Production Technician I,Leslie Davis,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Deep sea improve miss they nearly measure.,Production       ,Yard (Material Handling),,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3,False
1222,Paola,Weeks,2020-12-18,2021-07-23,Production Technician I,Sarah Williams,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Improve sea attention baby local ahead.,Production       ,People Services,,MA,Recruiting,Female,31362,Asian,Widowed,Fully Meets,3,False
1223,Brooklynn,Mack,2021-01-26,,Production Technician I,Luke Miller,NEL,Active,Full-Time,Zone C,Temporary,Active,Production       ,Engineers,,MA,Engineer,Female,3274,Asian,Widowed,Fully Meets,3,True
1224,Darrell,Zamora,2021-11-26,2022-05-24,Production Technician I,Jeremiah Smith,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Recently business give.,Production       ,Wireline Construction,,MA,Administrative,Male,71373,Hispanic,Married,Fully Meets,3,False
1225,Irvin,Warner,2023-05-15,,Production Technician I,Krista Smith,PYZ,Active,Contract,Zone C,Part-Time,Active,Production       ,Finance & Accounting,,MA,Accounting,Male,66660,Asian,Married,Fully Meets,3,True
1226,Dayton,Castro,2023-06-20,,Production Technician I,Eric Greer,SVG,Active,Full-Time,Zone A,Full-Time,Active,Production       ,Field Operations,,MA,Driller,Male,26821,Other,Divorced,Fully Meets,3,True
1227,Hailey,Mckay,2019-08-22,2022-06-06,Production Technician I,Hannah Davis,TNS,Active,Part-Time,Zone C,Part-Time,Relate size according two board.,Production       ,Billable Consultants,,MA,Engineer,Female,89365,Other,Divorced,Fully Meets,3,False
1228,Jaquan,Rowland,2021-08-30,,Production Technician I,Anthony Murray,WBL,Active,Contract,Zone B,Full-Time,Active,Production       ,Fielders,,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3,True
1229,David,Velez,2020-01-27,,Production Technician I,Michael Torres,BPC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Field Operations,,MA,Technician,Female,43853,Black,Single,Fully Meets,3,True
1230,Joslyn,Patel,2022-03-04,,Production Technician I,Claire Baker,CCDR,Active,Contract,Zone C,Temporary,Active,Production       ,Wireline Construction,,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3,True
1231,Colt,Archer,2020-03-07,,Production Manager,Michael Garcia,EW,Active,Contract,Zone B,Temporary,Active,Production       ,Wireless,,MA,Laborer,Female,50000,Black,Married,Fully Meets,3,True
1232,Abbigail,Cameron,2020-03-19,,Production Manager,Mrs. Leslie Simmons,MSC,Active,Full-Time,Zone B,Full-Time,Active,Production       ,People Services,,MA,Support,Female,35033,Other,Single,Fully Meets,3,True
1233,Anastasia,Escobar,2022-07-23,,Production Technician II,Hannah Cruz,WBL,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Wireline Construction,,MA,Project Manager,Male,50676,Other,Divorced,Fully Meets,3,True
1234,Ronin,Mclaughlin,2019-10-18,2021-10-03,Production Technician II,Claudia Atkinson,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Learn whatever million.,Production       ,Sales & Marketing,,MA,Director,Female,25148,Black,Divorced,Fully Meets,3,False
1235,Aliana,Pena,2020-04-14,,Production Technician II,Virginia Castro,PL,Active,Full-Time,Zone B,Full-Time,Active,Production       ,General - Con,,MA,Administrative,Female,96915,Other,Widowed,Fully Meets,3,True
1236,Ramon,Goodwin,2018-11-25,2019-07-25,Production Technician II,Tina Morgan,BPC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Source join scientist personal when each.,Production       ,Field Operations,,MA,Laborer,Female,95167,White,Married,Fully Meets,3,False
1237,Cory,Saunders,2021-03-23,2022-08-26,Production Technician II,Nancy Gutierrez,CCDR,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Practice cover bar reason expect.,Production       ,Yard (Material Handling),,MA,Engineer,Female,1223,Black,Divorced,Fully Meets,3,False
1238,Alessandra,Huynh,2020-10-27,2021-11-08,Production Technician I,Brandon Bates,SVG,Voluntarily Terminated,Part-Time,Zone B,Part-Time,My live interesting street purpose early.,Production       ,Engineers,,MA,Engineer,Female,31462,Other,Single,Fully Meets,3,False
1239,Maeve,Holmes,2022-06-11,2023-06-29,Production Technician I,Angela Brooks,TNS,Voluntarily Terminated,Part-Time,Zone C,Temporary,Guy know tend get best film hold.,Production       ,Splicing,,MA,Technician,Female,6735,Hispanic,Single,Fully Meets,3,False
1240,Alejandra,Mclean,2020-03-19,,Production Technician I,Katie Barry,PYZ,Active,Contract,Zone B,Temporary,Active,Production       ,Isp,,MA,Project Manager,Female,60585,Asian,Single,Fully Meets,3,True
1241,Reuben,Potter,2019-11-07,2022-12-07,Production Technician I,Craig Arias,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Fear night field child yard structure.,Production       ,Field Operations,,MA,Laborer,Female,46736,Black,Married,Fully Meets,3,False
1242,Marilyn,Greer,2023-04-24,,Production Technician I,Luke Carter,NEL,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Wireline Construction,,MA,Foreman,Female,35941,White,Married,Fully Meets,3,True
1243,Camila,Nichols,2020-06-04,,Production Technician I,Richard Oliver,PL,Active,Contract,Zone A,Temporary,Active,Production       ,General - Con,,MA,Manager,Female,11657,White,Widowed,Fully Meets,3,True
1244,Iris,Bruce,2022-05-23,,Production Technician I,Raymond Hernandez,BPC,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Isp,,MA,Technician,Male,72528,Asian,Married,Fully Meets,3,True
1245,Henry,Pratt,2019-05-17,,Production Technician I,James Clay,CCDR,Active,Full-Time,Zone B,Temporary,Active,Production       ,Engineers,,MA,Technician,Male,14705,White,Widowed,Fully Meets,3,True
1246,Kira,Soto,2018-09-28,2021-04-25,Production Technician I,Casey Dennis,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Control store point.,Production       ,Field Operations,,MA,Ceo,Male,5254,Black,Widowed,Fully Meets,3,False
1247,Ashanti,Scott,2019-03-04,,Production Technician I,Lisa Gonzalez,EW,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Wireless,,MA,Foreman,Female,94026,Other,Single,Fully Meets,3,True
1248,Sarahi,Burke,2021-03-29,2021-12-01,Production Technician I,Theresa Miller,MSC,Active,Part-Time,Zone B,Full-Time,Suddenly free computer last spend.,Production       ,Underground,,MA,Operator,Female,90967,White,Divorced,Fully Meets,3,False
1249,Aimee,Terry,2019-07-07,2020-02-14,Production Technician I,Christopher Stewart,TNS,Active,Full-Time,Zone A,Part-Time,Seek TV finally impact really build.,Production       ,Field Operations,,MA,Driver,Female,46879,Asian,Divorced,Fully Meets,3,False
1250,Jerimiah,Jackson,2018-09-06,,Production Technician I,Sheri Pearson,BPC,Active,Contract,Zone B,Full-Time,Active,Production       ,General - Sga,,MA,Lineman,Female,70353,Black,Widowed,Fully Meets,3,True
1251,Callie,Murray,2018-09-25,,Production Technician I,Dennis Davis,CCDR,Active,Part-Time,Zone A,Part-Time,Active,Production       ,Splicing,,MA,Laborer,Female,27888,Asian,Married,Fully Meets,3,True
1252,Fabian,Young,2022-03-11,2022-04-25,Production Manager,Timothy Hester,EW,Active,Part-Time,Zone A,Temporary,Dinner skill guess key building.,Production       ,Project Management - Con,,MA,Technician,Female,36258,Asian,Divorced,Fully Meets,3,False
1253,Juliette,Morton,2020-07-13,2021-10-06,Production Manager,Thomas Baker,MSC,Active,Part-Time,Zone A,Part-Time,Necessary account office.,Production       ,Project Management - Con,,MA,Engineer,Female,17844,Asian,Divorced,Fully Meets,3,False
1254,Alyvia,Sellers,2020-06-22,,Production Technician II,Tracy Ramos,WBL,Active,Contract,Zone B,Full-Time,Active,Production       ,General - Con,,MA,Groundman,Female,87263,White,Married,Fully Meets,3,True
1255,Tyler,Gay,2019-09-30,2021-03-02,Production Technician II,Alicia Lindsey,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Shoulder then shake.,Production       ,General - Con,,MA,Laborer,Female,8671,Black,Married,Fully Meets,3,False
1256,Noemi,Randall,2020-01-08,,Production Technician II,Adam Harmon,PL,Active,Contract,Zone A,Temporary,Active,Production       ,Wireline Construction,,MA,Laborer,Female,16520,White,Widowed,Fully Meets,3,True
1257,Jazlene,Lozano,2021-10-16,,Production Technician II,Brandon Lane,BPC,Active,Full-Time,Zone B,Temporary,Active,Production       ,Engineers,,MA,Engineer,Female,22868,Asian,Divorced,Fully Meets,3,True
1258,Jennifer,Salazar,2022-06-29,,Production Technician II,Jeremy Thomas,CCDR,Active,Full-Time,Zone C,Temporary,Active,Production       ,Aerial,,MA,Foreman,Female,59954,Other,Widowed,Fully Meets,3,True
1259,Vaughn,Leonard,2022-05-01,2023-04-24,Production Technician I,Justin Phelps,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Section effort four increase.,Production       ,General - Con,,MA,Laborer,Male,43998,White,Single,Fully Meets,3,False
1260,Caitlin,Robertson,2018-08-16,,Production Technician I,Tabitha Martin,TNS,Active,Full-Time,Zone B,Part-Time,Active,Production       ,Project Management - Con,,MA,Manager,Female,75748,Asian,Married,Fully Meets,3,True
1261,Elyse,Huerta,2019-12-27,,Production Technician I,Katherine Huber,PYZ,Active,Part-Time,Zone C,Temporary,Active,Production       ,Field Operations,,MA,Laborer,Female,87591,Hispanic,Married,Fully Meets,3,True
1262,Kyle,Sanders,2021-07-01,2023-03-28,Production Technician I,James Benson,WBL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Her relationship national win raise American.,Production       ,Engineers,,MA,Engineer,Female,23777,Hispanic,Widowed,Fully Meets,3,False
1263,Barrett,Jennings,2022-10-20,,Production Technician I,Thomas Rogers,NEL,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Shop (Fleet),,MA,Foreman,Female,34732,Hispanic,Divorced,Fully Meets,3,True
1264,Darius,Koch,2019-02-15,,Production Technician I,Veronica Alexander MD,PL,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Field Operations,,MA,Director,Female,28097,Hispanic,Married,Fully Meets,3,True
1265,Kolton,Dawson,2022-01-17,2022-07-25,Production Technician I,Angela Jackson,BPC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Page year stock own popular health.,Production       ,Field Operations,,MA,Laborer,Male,39841,Black,Widowed,Fully Meets,3,False
1266,Ciara,Cole,2021-11-14,2022-07-01,Production Technician I,Lisa Campbell,CCDR,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Form song garden right newspaper.,Production       ,Project Management - Con,,MA,Manager,Male,46871,Hispanic,Divorced,Fully Meets,3,False
1267,Virginia,Wallace,2020-11-14,2020-12-22,Production Technician I,Sophia Bowman,SVG,Active,Part-Time,Zone C,Full-Time,Better five blue particularly a media firm.,Production       ,General - Con,,MA,Lineman,Female,91614,White,Divorced,Fully Meets,3,False
1268,Malik,Ochoa,2023-02-25,,Production Technician I,Chelsey Crawford,EW,Active,Part-Time,Zone A,Part-Time,Active,Production       ,General - Con,,MA,Technician,Female,89515,Other,Single,Fully Meets,3,True
1269,Elyse,Pratt,2022-08-23,,Production Technician I,Brianna Blanchard,MSC,Active,Contract,Zone A,Full-Time,Active,Production       ,Yard (Material Handling),,MA,Laborer,Female,82774,Black,Divorced,Fully Meets,3,True
1270,Yahir,Hill,2019-05-01,2019-12-31,Production Technician I,Adam Miller,TNS,Active,Part-Time,Zone C,Full-Time,When approach anyone hold along.,Production       ,Field Operations,,MA,Laborer,Female,79937,Hispanic,Married,Fully Meets,3,False
1271,Harley,Abbott,2020-04-26,,Production Technician I,Brenda Johnson,PYZ,Active,Full-Time,Zone A,Part-Time,Active,Production       ,General - Sga,,MA,Foreman,Female,95232,Asian,Widowed,Fully Meets,3,True
1272,Dawson,Pratt,2021-02-08,2022-07-15,Production Technician I,Natalie Shaffer,WBL,Active,Full-Time,Zone C,Temporary,National detail star recently.,Production       ,General - Eng,,MA,Coordinator,Female,37465,Black,Single,Fully Meets,3,False
1273,Michaela,Smith,2020-10-29,2021-01-26,Production Manager,Rachel Wilkins,NEL,Active,Contract,Zone A,Part-Time,Treat role defense or common service network.,Production       ,General - Sga,,MA,Manager,Female,50409,Asian,Single,Fully Meets,3,False
1274,Lillie,Leblanc,2022-11-22,,Production Manager,Nicole Pierce,PL,Active,Contract,Zone A,Full-Time,Active,Production       ,Engineers,,MA,Engineer,Female,2006,Black,Single,Fully Meets,3,True
1275,Sincere,Rivera,2022-10-11,,Production Technician II,Nicole Gamble,CCDR,Active,Full-Time,Zone B,Part-Time,Active,Production       ,Aerial,,MA,Splicer,Female,55846,Other,Single,Fully Meets,3,True
1276,Lucas,Good,2019-12-28,,Production Technician II,Lauren Gonzales,EW,Active,Full-Time,Zone A,Full-Time,Active,Production       ,General - Sga,,MA,Administrator,Female,74245,White,Married,Fully Meets,3,True
1277,Jonas,Hernandez,2019-04-11,,Production Technician II,Margaret Murphy,MSC,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Splicing,,MA,Technician,Female,95565,Other,Single,Fully Meets,3,True
1278,Cason,Tyler,2020-10-26,,Production Technician II,Christine Oneill,NEL,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Field Operations,,MA,Laborer,Female,89318,White,Divorced,Fully Meets,3,True
1279,Malachi,Singleton,2021-07-09,2023-01-27,Production Technician II,Regina Rogers,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Mrs technology behavior fear.,Production       ,Field Operations,,MA,Technician,Female,29507,White,Married,Fully Meets,3,False
1280,Natalie,Christensen,2022-01-12,,Production Technician I,Timothy Blackwell,MSC,Active,Full-Time,Zone C,Temporary,Active,Production       ,General - Sga,,MA,Administrator,Male,77219,Black,Single,Fully Meets,3,True
1281,Jordyn,Sheppard,2020-08-07,2021-07-20,Production Technician I,Jeffrey Bowen,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Tree cause agency reduce fine air.,Production       ,Finance & Accounting,,MA,Administrative,Female,30117,White,Widowed,Fully Meets,3,False
1282,Rohan,Matthews,2021-04-10,2022-11-19,Production Technician I,Eileen Rodriguez,BPC,Voluntarily Terminated,Part-Time,Zone A,Temporary,All guy thus card fill walk.,Production       ,Catv,,MA,Administrative,Female,30179,Black,Widowed,Fully Meets,3,False
1283,Taniya,Stafford,2021-01-11,,Production Technician I,Deborah Arnold,CCDR,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Eng,,MA,Drafter,Female,72581,Asian,Married,Fully Meets,3,True
1284,Cherish,Preston,2019-12-08,,Production Technician I,Chase Hardy,EW,Active,Contract,Zone B,Full-Time,Active,Production       ,General - Eng,,MA,Supervisor,Female,39352,Other,Married,Fully Meets,3,True
1285,Briley,Hanson,2021-09-26,,Production Technician I,John Gonzalez,MSC,Active,Part-Time,Zone C,Full-Time,Active,Production       ,General - Eng,,MA,Supervisor,Male,89374,Hispanic,Widowed,Fully Meets,3,True
1286,Hugo,Tate,2021-09-09,2021-10-28,Production Technician I,Jennifer Randall,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Never few away level attack buy.,Production       ,Field Operations,,MA,Driller,Male,74629,Asian,Divorced,Fully Meets,3,False
1287,Daniel,Griffin,2020-09-19,2023-02-20,Production Technician I,Evelyn Diaz,PL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,American quickly treatment.,Production       ,General - Con,,MA,Technician,Female,56136,Black,Widowed,Fully Meets,3,False
1288,Dakota,Salinas,2022-01-11,2022-10-26,Production Technician I,Justin Johnson,PYZ,Active,Full-Time,Zone C,Part-Time,Skill shoulder bag suffer.,Production       ,Aerial,,MA,Lineman,Female,69514,Hispanic,Single,Fully Meets,3,False
1289,Janiyah,Ballard,2019-07-18,,Production Technician I,Kevin Pearson,SVG,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Con,,MA,Clerk,Female,40307,Other,Single,Fully Meets,3,True
1290,Annika,Malone,2021-04-13,,Production Technician I,Bryan Salas,TNS,Active,Full-Time,Zone A,Full-Time,Active,Production       ,General - Sga,,MA,Administrator,Female,57255,White,Married,Fully Meets,3,True
1291,Celeste,Lin,2023-06-17,2023-07-27,Production Technician I,Jeffery Williams,WBL,Active,Contract,Zone B,Temporary,Finally provide various but.,Production       ,Engineers,,MA,Coordinator,Female,94486,Black,Divorced,Fully Meets,3,False
1292,Larissa,Warner,2018-10-27,,Production Technician I,Amy Hess,BPC,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Engineers,,MA,Engineer,Female,28931,White,Divorced,Fully Meets,3,True
